sample,pulse1,pulse2,triangle,noise,dmc,mixed
640,0,1,0.666667,1,0.992126,0.561092
641,0,1,0.666667,0,0.992126,0.462292
642,0,1,0.666667,0,0.992126,0.462292
643,0,1,0.666667,0,0.992126,0.462292
644,0,1,0.666667,1,0.992126,0.561092
645,0,1,0.666667,1,0.992126,0.561092
646,0,1,0.666667,0,0.992126,0.462292
647,0,1,0.733333,0,0.992126,0.473639
648,0,1,0.733333,0,0.992126,0.473639
649,0,1,0.733333,1,0.992126,0.572438
650,0,1,0.733333,1,0.992126,0.572438
651,0,1,0.733333,1,0.992126,0.572438
652,0,1,0.733333,1,0.992126,0.572438
653,0,1,0.733333,0,0.992126,0.473639
654,0,1,0.733333,1,0.992126,0.572438
655,0,1,0.733333,1,0.992126,0.572438
656,0,1,0.733333,1,0.992126,0.572438
657,0,1,0.733333,1,0.992126,0.572438
658,0,1,0.733333,0,0.992126,0.473639
659,0,1,0.733333,1,0.992126,0.572438
660,0,1,0.733333,1,0.992126,0.572438
661,0,1,0.733333,0,0.992126,0.473639
662,0,1,0.733333,1,0.992126,0.572438
663,0,1,0.733333,1,0.992126,0.572438
664,0,1,0.733333,1,0.992126,0.572438
665,0,1,0.733333,0,0.992126,0.473639
666,0,1,0.733333,0,0.992126,0.473639
667,0,1,0.733333,0,0.992126,0.473639
668,0,1,0.733333,0,0.992126,0.473639
669,0,1,0.733333,1,0.992126,0.572438
670,0,1,0.733333,0,0.992126,0.473639
671,0,1,0.8,0,0.992126,0.484985
672,0,1,0.8,1,0.992126,0.583785
673,0,1,0.8,0,0.992126,0.484985
674,0,1,0.8,1,0.992126,0.583785
675,0,1,0.8,1,0.992126,0.583785
676,0,1,0.8,1,0.992126,0.583785
677,0,1,0.8,0,0.992126,0.484985
678,0,1,0.8,0,0.992126,0.484985
679,0,1,0.8,0,0.992126,0.484985
680,0,1,0.8,1,0.992126,0.583785
681,0,1,0.8,0,0.992126,0.484985
682,0,1,0.8,0,0.992126,0.484985
683,0,1,0.8,1,0.992126,0.583785
684,0,1,0.8,0,0.992126,0.484985
685,0,1,0.8,1,0.992126,0.583785
686,0,1,0.8,0,0.992126,0.484985
687,0,1,0.8,1,0.992126,0.583785
688,0,1,0.8,1,0.992126,0.583785
689,0,1,0.8,0,0.992126,0.484985
690,0,1,0.8,0,0.992126,0.484985
691,0,1,0.8,1,0.992126,0.583785
692,0,1,0.8,0,0.992126,0.484985
693,0,1,0.8,0,0.992126,0.484985
694,0,1,0.8,1,0.992126,0.583785
695,0,1,0.866667,0,0.992126,0.496332
696,0,1,0.866667,1,0.992126,0.595132
697,0,1,0.866667,0,0.992126,0.496332
698,0,1,0.866667,0,0.992126,0.496332
699,0,1,0.866667,0,0.992126,0.496332
700,0,1,0.866667,0,0.992126,0.496332
701,0,1,0.866667,1,0.992126,0.595132
702,0,1,0.866667,1,0.992126,0.595132
703,0,1,0.866667,0,0.992126,0.496332
704,0,1,0.866667,0,0.992126,0.496332
705,0,1,0.866667,1,0.992126,0.595132
706,0,1,0.866667,0,0.992126,0.496332
707,0,1,0.866667,1,0.992126,0.595132
708,0,1,0.866667,0,0.992126,0.496332
709,0,1,0.866667,0,0.992126,0.496332
710,0,1,0.866667,1,0.992126,0.595132
711,0,1,0.866667,1,0.992126,0.595132
712,0,1,0.866667,0,0.992126,0.496332
713,0,1,0.866667,0,0.992126,0.496332
714,0,1,0.866667,1,0.992126,0.595132
715,0,1,0.866667,0,0.992126,0.496332
716,0,1,0.866667,1,0.992126,0.595132
717,0,1,0.866667,0,0.992126,0.496332
718,0,1,0.866667,1,0.992126,0.595132
719,0,1,0.933333,0,0.992126,0.507679
720,0,1,0.933333,0,0.992126,0.507679
721,0,1,0.933333,1,0.992126,0.606479
722,0,1,0.933333,0,0.992126,0.507679
723,0,1,0.933333,0,0.992126,0.507679
724,0,1,0.933333,1,0.992126,0.606479
725,0,1,0.933333,1,0.992126,0.606479
726,0,1,0.933333,0,0.992126,0.507679
727,0,1,0.933333,0,0.992126,0.507679
728,0,1,0.933333,0,0.992126,0.507679
729,0,1,0.933333,1,0.992126,0.606479
730,0,1,0.933333,0,0.992126,0.507679
731,0,1,0.933333,0,0.992126,0.507679
732,0,1,0.933333,1,0.992126,0.606479
733,0,1,0.933333,0,0.992126,0.507679
734,0,1,0.933333,0,0.992126,0.507679
735,0,1,0.933333,0,0.992126,0.507679
736,0,1,0.933333,0,0.992126,0.507679
737,0,1,0.933333,1,0.992126,0.606479
738,0,1,0.933333,0,0.992126,0.507679
739,0,1,0.933333,1,0.992126,0.606479
740,0,1,0.933333,1,0.992126,0.606479
741,0,1,0.933333,0,0.992126,0.507679
742,0,1,0.933333,0,0.992126,0.507679
743,0,1,1,1,0.992126,0.617825
744,0,1,1,0,0.992126,0.519025
745,0,1,1,1,0.992126,0.617825
746,0,1,1,1,0.992126,0.617825
747,0,1,1,1,0.992126,0.617825
748,0,1,1,1,0.992126,0.617825
749,0,1,1,0,0.992126,0.519025
750,0,1,1,0,0.992126,0.519025
751,0,1,1,1,0.992126,0.617825
752,0,1,1,1,0.992126,0.617825
753,0,1,1,0,0.992126,0.519025
754,0,1,1,1,0.992126,0.617825
755,0,1,1,0,0.992126,0.519025
756,0,1,1,1,0.992126,0.617825
757,0,1,1,0,0.992126,0.519025
758,0,1,1,1,0.992126,0.617825
759,0,1,1,1,0.992126,0.617825
760,0,1,1,1,0.992126,0.617825
761,0,1,1,0,0.992126,0.519025
762,0,1,1,1,0.992126,0.617825
763,0,1,1,0,0.992126,0.519025
764,0,1,1,1,0.992126,0.617825
765,0,1,1,0,0.992126,0.519025
766,0,1,1,0,0.992126,0.519025
767,0,1,1,1,0.992126,0.617825
768,0,1,1,0,0.992126,0.519025
769,0,1,1,0,0.992126,0.519025
770,0,1,1,0,0.992126,0.519025
771,0,1,1,1,0.992126,0.617825
772,0,1,1,1,0.992126,0.617825
773,0,1,1,0,0.992126,0.519025
774,0,1,1,1,0.992126,0.617825
775,0,1,1,0,0.992126,0.519025
776,0,1,1,0,0.992126,0.519025
777,0,1,1,0,0.992126,0.519025
778,0,1,1,1,0.992126,0.617825
779,0,1,1,0,0.992126,0.519025
780,0,1,1,0,0.992126,0.519025
781,0,1,1,1,0.992126,0.617825
782,0,1,1,1,0.992126,0.617825
783,0,1,1,0,0.992126,0.519025
784,0,1,1,0,0.992126,0.519025
785,0,1,1,1,0.992126,0.617825
786,0,1,1,0,0.992126,0.519025
787,0,1,1,0,0.992126,0.519025
788,0,1,1,1,0.992126,0.617825
789,0,1,1,0,0.992126,0.519025
790,0,1,1,1,0.992126,0.617825
791,0,1,0.933333,0,0.992126,0.507679
792,0,1,0.933333,1,0.992126,0.606479
793,0,1,0.933333,0,0.992126,0.507679
794,0,1,0.933333,1,0.992126,0.606479
795,0,1,0.933333,0,0.992126,0.507679
796,0,1,0.933333,0,0.992126,0.507679
797,0,1,0.933333,0,0.992126,0.507679
798,0,1,0.933333,0,0.992126,0.507679
799,0,1,0.933333,1,0.992126,0.606479
800,0,1,0.933333,0,0.992126,0.507679
801,0,1,0.933333,0,0.992126,0.507679
802,0,1,0.933333,0,0.992126,0.507679
803,0,1,0.933333,0,0.992126,0.507679
804,0,1,0.933333,0,0.992126,0.507679
805,0,1,0.933333,0,0.992126,0.507679
806,0,1,0.933333,0,0.992126,0.507679
807,0,1,0.933333,1,0.992126,0.606479
808,0,1,0.933333,1,0.992126,0.606479
809,0,1,0.933333,1,0.992126,0.606479
810,0,1,0.933333,1,0.992126,0.606479
811,0,1,0.933333,0,0.992126,0.507679
812,0,1,0.933333,0,0.992126,0.507679
813,0,1,0.933333,0,0.992126,0.507679
814,0,1,0.933333,1,0.992126,0.606479
815,0,1,0.866667,1,0.992126,0.595132
816,0,1,0.866667,1,0.992126,0.595132
817,0,1,0.866667,1,0.992126,0.595132
818,0,1,0.866667,1,0.992126,0.595132
819,0,1,0.866667,0,0.992126,0.496332
820,0,1,0.866667,1,0.992126,0.595132
821,0,1,0.866667,1,0.992126,0.595132
822,0,1,0.866667,1,0.992126,0.595132
823,0,1,0.866667,1,0.992126,0.595132
824,0,1,0.866667,1,0.992126,0.595132
825,0,1,0.866667,1,0.992126,0.595132
826,0,1,0.866667,0,0.992126,0.496332
827,0,1,0.866667,1,0.992126,0.595132
828,0,1,0.866667,1,0.992126,0.595132
829,0,1,0.866667,1,0.992126,0.595132
830,0,1,0.866667,1,0.992126,0.595132
831,0,1,0.866667,0,0.992126,0.496332
832,0,1,0.866667,0,0.992126,0.496332
833,0,1,0.866667,1,0.992126,0.595132
834,0,1,0.866667,0,0.992126,0.496332
835,0,1,0.866667,0,0.992126,0.496332
836,0,1,0.866667,1,0.992126,0.595132
837,0,1,0.866667,1,0.992126,0.595132
838,0,1,0.866667,0,0.992126,0.496332
839,0,1,0.8,0,0.992126,0.484985
840,0,1,0.8,1,0.992126,0.583785
841,0,1,0.8,1,0.992126,0.583785
842,0,1,0.8,1,0.992126,0.583785
843,0,1,0.8,0,0.992126,0.484985
844,0,1,0.8,1,0.992126,0.583785
845,0,1,0.8,1,0.992126,0.583785
846,0,1,0.8,0,0.992126,0.484985
847,0,1,0.8,1,0.992126,0.583785
848,0,1,0.8,0,0.992126,0.484985
849,0,1,0.8,1,0.992126,0.583785
850,0,1,0.8,0,0.992126,0.484985
851,0,1,0.8,0,0.992126,0.484985
852,0,1,0.8,1,0.992126,0.583785
853,0,1,0.8,1,0.992126,0.583785
854,1,1,0.8,1,0.992126,0.734185
855,1,1,0.8,0,0.992126,0.635385
856,1,1,0.8,0,0.992126,0.635385
857,1,1,0.8,0,0.992126,0.635385
858,1,1,0.8,0,0.992126,0.635385
859,1,1,0.8,0,0.992126,0.635385
860,1,1,0.8,0,0.992126,0.635385
861,1,1,0.8,0,0.992126,0.635385
862,1,1,0.733333,0,0.992126,0.624039
863,1,1,0.733333,0,0.992126,0.624039
864,1,1,0.733333,0,0.992126,0.624039
865,1,1,0.733333,1,0.992126,0.722839
866,1,1,0.733333,1,0.992126,0.722839
867,1,0,0.733333,1,0.992126,0.572438
868,1,0,0.733333,1,0.992126,0.572438
869,1,0,0.733333,1,0.992126,0.572438
870,1,0,0.733333,1,0.992126,0.572438
871,1,0,0.733333,1,0.992126,0.572438
872,1,0,0.733333,1,0.992126,0.572438
873,1,0,0.733333,1,0.992126,0.572438
874,1,0,0.733333,1,0.992126,0.572438
875,1,0,0.733333,1,0.992126,0.572438
876,1,0,0.733333,1,0.992126,0.572438
877,1,0,0.733333,0,0.992126,0.473639
878,1,0,0.733333,0,0.992126,0.473639
879,1,0,0.733333,0,0.992126,0.473639
880,1,0,0.733333,1,0.992126,0.572438
881,1,0,0.733333,1,0.992126,0.572438
882,1,0,0.733333,1,0.992126,0.572438
883,1,0,0.733333,1,0.992126,0.572438
884,1,0,0.733333,1,0.992126,0.572438
885,1,0,0.733333,1,0.992126,0.572438
886,1,0,0.666667,1,0.992126,0.561092
887,1,0,0.666667,1,0.992126,0.561092
888,1,0,0.666667,1,0.992126,0.561092
889,1,0,0.666667,0,0.992126,0.462292
890,1,0,0.666667,0,0.992126,0.462292
891,1,0,0.666667,1,0.992126,0.561092
892,1,0,0.666667,0,0.992126,0.462292
893,1,0,0.666667,1,0.992126,0.561092
894,1,0,0.666667,1,0.992126,0.561092
895,1,0,0.666667,1,0.992126,0.561092
896,1,0,0.666667,1,0.992126,0.561092
897,1,0,0.666667,1,0.992126,0.561092
898,1,0,0.666667,1,0.992126,0.561092
899,1,0,0.666667,1,0.992126,0.561092
900,1,0,0.666667,1,0.992126,0.561092
901,1,0,0.666667,1,0.992126,0.561092
902,1,0,0.666667,1,0.992126,0.561092
903,1,0,0.666667,0,0.992126,0.462292
904,1,0,0.666667,0,0.992126,0.462292
905,1,0,0.666667,0,0.992126,0.462292
906,1,0,0.666667,1,0.992126,0.561092
907,1,0,0.666667,1,0.992126,0.561092
908,1,0,0.666667,1,0.992126,0.561092
909,1,0,0.666667,1,0.992126,0.561092
910,1,0,0.6,1,0.992126,0.549745
911,1,0,0.6,1,0.992126,0.549745
912,1,0,0.6,0,0.992126,0.450945
913,1,0,0.6,0,0.992126,0.450945
914,1,0,0.6,1,0.992126,0.549745
915,1,0,0.6,0,0.992126,0.450945
916,1,0,0.6,1,0.992126,0.549745
917,1,0,0.6,0,0.992126,0.450945
918,1,0,0.6,1,0.992126,0.549745
919,1,0,0.6,1,0.992126,0.549745
920,1,0,0.6,1,0.992126,0.549745
921,1,0,0.6,1,0.992126,0.549745
922,1,0,0.6,1,0.992126,0.549745
923,1,0,0.6,1,0.992126,0.549745
924,1,0,0.6,0,0.992126,0.450945
925,1,0,0.6,1,0.992126,0.549745
926,1,0,0.6,0,0.992126,0.450945
927,1,0,0.6,0,0.992126,0.450945
928,1,0,0.6,0,0.992126,0.450945
929,1,0,0.6,0,0.992126,0.450945
930,1,0,0.6,0,0.992126,0.450945
931,1,0,0.6,1,0.992126,0.549745
932,1,0,0.6,1,0.992126,0.549745
933,1,0,0.6,1,0.992126,0.549745
934,1,0,0.533333,1,0.992126,0.538399
935,1,0,0.533333,1,0.992126,0.538399
936,1,0,0.533333,0,0.992126,0.439599
937,1,0,0.533333,0,0.992126,0.439599
938,1,0,0.533333,0,0.992126,0.439599
939,1,0,0.533333,1,0.992126,0.538399
940,1,0,0.533333,0,0.992126,0.439599
941,1,0,0.533333,0,0.992126,0.439599
942,1,0,0.533333,1,0.992126,0.538399
943,1,0,0.533333,0,0.992126,0.439599
944,1,0,0.533333,1,0.992126,0.538399
945,1,0,0.533333,1,0.992126,0.538399
946,1,0,0.533333,1,0.992126,0.538399
947,1,0,0.533333,1,0.992126,0.538399
948,1,0,0.533333,0,0.992126,0.439599
949,0,0,0.533333,1,0.992126,0.387999
950,0,0,0.533333,1,0.992126,0.387999
951,0,0,0.533333,1,0.992126,0.387999
952,0,0,0.533333,0,0.992126,0.289199
953,0,0,0.533333,1,0.992126,0.387999
954,0,0,0.533333,0,0.992126,0.289199
955,0,0,0.533333,0,0.992126,0.289199
956,0,0,0.533333,1,0.992126,0.387999
957,0,0,0.533333,1,0.992126,0.387999
958,0,0,0.466667,1,0.992126,0.376652
959,0,0,0.466667,1,0.992126,0.376652
960,0,0,0.466667,0,0.992126,0.277852
961,0,0,0.466667,0,0.992126,0.277852
962,0,0,0.466667,0,0.992126,0.277852
963,0,0,0.466667,0,0.992126,0.277852
964,0,0,0.466667,0,0.992126,0.277852
965,0,0,0.466667,0,0.992126,0.277852
966,0,0,0.466667,0,0.992126,0.277852
967,0,0,0.466667,1,0.992126,0.376652
968,0,0,0.466667,0,0.992126,0.277852
969,0,0,0.466667,1,0.992126,0.376652
970,0,0,0.466667,1,0.992126,0.376652
971,0,0,0.466667,1,0.992126,0.376652
972,0,0,0.466667,0,0.992126,0.277852
973,0,0,0.466667,0,0.992126,0.277852
974,0,0,0.466667,0,0.992126,0.277852
975,0,0,0.466667,1,0.992126,0.376652
976,0,0.933333,0.466667,1,0.992126,0.517025
977,0,0.933333,0.466667,1,0.992126,0.517025
978,0,0.933333,0.466667,1,0.992126,0.517025
979,0,0.933333,0.466667,1,0.992126,0.517025
980,0,0.933333,0.466667,0,0.992126,0.418225
981,0,0.933333,0.466667,0,0.992126,0.418225
982,0,0.933333,0.4,1,0.992126,0.505679
983,0,0.933333,0.4,1,0.992126,0.505679
984,0,0.933333,0.4,0,0.992126,0.406879
985,0,0.933333,0.4,0,0.992126,0.406879
986,0,0.933333,0.4,1,0.992126,0.505679
987,0,0.933333,0.4,0,0.992126,0.406879
988,0,0.933333,0.4,1,0.992126,0.505679
989,0,0.933333,0.4,1,0.992126,0.505679
990,0,0.933333,0.4,0,0.992126,0.406879
991,0,0.933333,0.4,0,0.992126,0.406879
992,0,0.933333,0.4,0,0.992126,0.406879
993,0,0.933333,0.4,1,0.992126,0.505679
994,0,0.933333,0.4,0,0.992126,0.406879
995,0,0.933333,0.4,0,0.992126,0.406879
996,0,0.933333,0.4,1,0.992126,0.505679
997,0,0.933333,0.4,1,0.992126,0.505679
998,0,0.933333,0.4,0,0.992126,0.406879
999,0,0.933333,0.4,0,0.992126,0.406879
1000,0,0.933333,0.4,0,0.992126,0.406879
1001,0,0.933333,0.4,1,0.992126,0.505679
1002,0,0.933333,0.4,0,0.992126,0.406879
1003,0,0.933333,0.4,1,0.992126,0.505679
1004,0,0.933333,0.4,1,0.992126,0.505679
1005,0,0.933333,0.4,0,0.992126,0.406879
1006,0,0.933333,0.333333,0,0.992126,0.395532
1007,0,0.933333,0.333333,0,0.992126,0.395532
1008,0,0.933333,0.333333,0,0.992126,0.395532
1009,0,0.933333,0.333333,1,0.992126,0.494332
1010,0,0.933333,0.333333,0,0.992126,0.395532
1011,0,0.933333,0.333333,1,0.992126,0.494332
1012,0,0.933333,0.333333,0,0.992126,0.395532
1013,0,0.933333,0.333333,1,0.992126,0.494332
1014,0,0.933333,0.333333,0,0.992126,0.395532
1015,0,0.933333,0.333333,0,0.992126,0.395532
1016,0,0.933333,0.333333,1,0.992126,0.494332
1017,0,0.933333,0.333333,0,0.992126,0.395532
1018,0,0.933333,0.333333,1,0.992126,0.494332
1019,0,0.933333,0.333333,1,0.992126,0.494332
1020,0,0.933333,0.333333,1,0.992126,0.494332
1021,0,0.933333,0.333333,0,0.992126,0.395532
1022,0,0.933333,0.333333,0,0.992126,0.395532
1023,0,0.933333,0.333333,1,0.992126,0.494332
1024,0,0.933333,0.333333,0,0.992126,0.395532
1025,0,0.933333,0.333333,0,0.992126,0.395532
1026,0,0.933333,0.333333,0,0.992126,0.395532
1027,0,0.933333,0.333333,1,0.992126,0.494332
1028,0,0.933333,0.333333,0,0.992126,0.395532
1029,0,0.933333,0.333333,0,0.992126,0.395532
1030,0,0.933333,0.266667,1,0.992126,0.482985
1031,0,0.933333,0.266667,1,0.992126,0.482985
1032,0,0.933333,0.266667,1,0.992126,0.482985
1033,0,0.933333,0.266667,0,0.992126,0.384185
1034,0,0.933333,0.266667,1,0.992126,0.482985
1035,0,0.933333,0.266667,0,0.992126,0.384185
1036,0,0.933333,0.266667,0,0.992126,0.384185
1037,0,0.933333,0.266667,1,0.992126,0.482985
1038,0,0.933333,0.266667,1,0.992126,0.482985
1039,0,0.933333,0.266667,0,0.992126,0.384185
1040,0,0.933333,0.266667,1,0.992126,0.482985
1041,0,0.933333,0.266667,1,0.992126,0.482985
1042,0,0.933333,0.266667,0,0.992126,0.384185
1043,0,0.933333,0.266667,1,0.992126,0.482985
1044,0,0.933333,0.266667,1,0.992126,0.482985
1045,0,0.933333,0.266667,0,0.992126,0.384185
1046,0,0.933333,0.266667,1,0.992126,0.482985
1047,0,0.933333,0.266667,0,0.992126,0.384185
1048,0,0.933333,0.266667,1,0.992126,0.482985
1049,0,0.933333,0.266667,0,0.992126,0.384185
1050,0,0.933333,0.266667,1,0.992126,0.482985
1051,0,0.933333,0.266667,1,0.992126,0.482985
1052,0,0.933333,0.266667,0,0.992126,0.384185
1053,0,0.933333,0.266667,1,0.992126,0.482985
1054,0,0.933333,0.2,0,0.992126,0.372839
1055,0,0.933333,0.2,0,0.992126,0.372839
1056,0,0.933333,0.2,0,0.992126,0.372839
1057,0,0.933333,0.2,1,0.992126,0.471639
1058,0,0.933333,0.2,0,0.992126,0.372839
1059,0,0.933333,0.2,0,0.992126,0.372839
1060,0,0.933333,0.2,0,0.992126,0.372839
1061,0,0.933333,0.2,0,0.992126,0.372839
1062,0,0.933333,0.2,0,0.992126,0.372839
1063,0,0.933333,0.2,0,0.992126,0.372839
1064,0,0.933333,0.2,0,0.992126,0.372839
1065,0,0.933333,0.2,0,0.992126,0.372839
1066,0,0.933333,0.2,0,0.992126,0.372839
1067,0,0.933333,0.2,1,0.992126,0.471639
1068,0,0.933333,0.2,0,0.992126,0.372839
1069,0,0.933333,0.2,0,0.992126,0.372839
1070,0,0.933333,0.2,0,0.992126,0.372839
1071,0,0.933333,0.2,1,0.992126,0.471639
1072,0,0.933333,0.2,1,0.992126,0.471639
1073,0,0.933333,0.2,1,0.992126,0.471639
1074,0,0.933333,0.2,1,0.992126,0.471639
1075,0,0.933333,0.2,1,0.992126,0.471639
1076,0,0.933333,0.2,1,0.992126,0.471639
1077,0,0.933333,0.2,1,0.992126,0.471639
1078,0,0.933333,0.133333,1,0.992126,0.460292
1079,0,0.933333,0.133333,0,0.992126,0.361492
1080,0,0.933333,0.133333,1,0.992126,0.460292
1081,0,0.933333,0.133333,1,0.992126,0.460292
1082,0,0.933333,0.133333,1,0.992126,0.460292
1083,0,0.933333,0.133333,0,0.992126,0.361492
1084,0,0.933333,0.133333,1,0.992126,0.460292
1085,0,0.933333,0.133333,1,0.992126,0.460292
1086,0,0.933333,0.133333,1,0.992126,0.460292
1087,0,0.933333,0.133333,1,0.992126,0.460292
1088,0,0.933333,0.133333,1,0.992126,0.460292
1089,0,0.933333,0.133333,1,0.992126,0.460292
1090,0,0.933333,0.133333,0,0.992126,0.361492
1091,0,0.933333,0.133333,1,0.992126,0.460292
1092,0,0.933333,0.133333,0,0.992126,0.361492
1093,0,0.933333,0.133333,1,0.992126,0.460292
1094,0,0.933333,0.133333,1,0.992126,0.460292
1095,0,0.933333,0.133333,0,0.992126,0.361492
1096,0,0.933333,0.133333,1,0.992126,0.460292
1097,0,0.933333,0.133333,1,0.992126,0.460292
1098,0,0.933333,0.133333,1,0.992126,0.460292
1099,0,0.933333,0.133333,1,0.992126,0.460292
1100,0,0.933333,0.133333,1,0.992126,0.460292
1101,0,0.933333,0.133333,1,0.992126,0.460292
1102,0,0.933333,0.0666667,0,0.992126,0.350145
1103,0,0.933333,0.0666667,0,0.992126,0.350145
1104,0,0.933333,0.0666667,0,0.992126,0.350145
1105,0,0.933333,0.0666667,0,0.992126,0.350145
1106,0,0.933333,0.0666667,1,0.992126,0.448945
1107,0,0.933333,0.0666667,1,0.992126,0.448945
1108,0,0.933333,0.0666667,0,0.992126,0.350145
1109,0,0.933333,0.0666667,1,0.992126,0.448945
1110,0,0.933333,0.0666667,1,0.992126,0.448945
1111,0,0.933333,0.0666667,1,0.992126,0.448945
1112,0,0.933333,0.0666667,1,0.992126,0.448945
1113,0,0.933333,0.0666667,1,0.992126,0.448945
1114,0,0.933333,0.0666667,0,0.992126,0.350145
1115,0,0.933333,0.0666667,1,0.992126,0.448945
1116,0,0.933333,0.0666667,1,0.992126,0.448945
1117,0,0.933333,0.0666667,1,0.992126,0.448945
1118,0,0.933333,0.0666667,0,0.992126,0.350145
1119,0,0.933333,0.0666667,0,0.992126,0.350145
1120,0,0.933333,0.0666667,0,0.992126,0.350145
1121,0,0.933333,0.0666667,0,0.992126,0.350145
1122,0,0.933333,0.0666667,1,0.992126,0.448945
1123,0,0.933333,0.0666667,1,0.992126,0.448945
1124,0,0.933333,0.0666667,1,0.992126,0.448945
1125,0,0.933333,0.0666667,1,0.992126,0.448945
1126,0,0.933333,0,0,0.992126,0.338799
1127,0,0.933333,0,0,0.992126,0.338799
1128,0,0.933333,0,1,0.992126,0.437599
1129,0,0.933333,0,0,0.992126,0.338799
1130,0,0.933333,0,1,0.992126,0.437599
1131,0,0.933333,0,1,0.992126,0.437599
1132,0,0.933333,0,1,0.992126,0.437599
1133,0,0.933333,0,1,0.992126,0.437599
1134,0,0.933333,0,1,0.992126,0.437599
1135,0,0.933333,0,1,0.992126,0.437599
1136,0,0.933333,0,1,0.992126,0.437599
1137,0,0.933333,0,1,0.992126,0.437599
1138,0,0.933333,0,0,0.992126,0.338799
1139,0,0.933333,0,1,0.992126,0.437599
1140,0,0.933333,0,1,0.992126,0.437599
1141,0,0.933333,0,0,0.992126,0.338799
1142,0,0.933333,0,0,0.992126,0.338799
1143,0,0.933333,0,1,0.992126,0.437599
1144,0,0.933333,0,1,0.992126,0.437599
1145,0,0.933333,0,0,0.992126,0.338799
1146,0,0.933333,0,0,0.992126,0.338799
1147,0,0.933333,0,1,0.992126,0.437599
1148,0,0.933333,0,1,0.992126,0.437599
1149,0,0.933333,0,1,0.992126,0.437599
1150,0,0.933333,0,0,0.992126,0.338799
1151,0,0.933333,0,0,0.992126,0.338799
1152,0,0.933333,0,0,0.992126,0.338799
1153,0,0.933333,0,0,0.992126,0.338799
1154,0,0.933333,0,1,0.992126,0.437599
1155,0,0.933333,0,0,0.992126,0.338799
1156,0,0.933333,0,1,0.992126,0.437599
1157,0,0.933333,0,0,0.992126,0.338799
1158,0,0.933333,0,1,0.992126,0.437599
1159,0,0.933333,0,0,0.992126,0.338799
1160,0,0.933333,0,1,0.992126,0.437599
1161,0,0.933333,0,1,0.992126,0.437599
1162,0,0.933333,0,1,0.992126,0.437599
1163,0,0.933333,0,1,0.992126,0.437599
1164,0,0.933333,0,1,0.992126,0.437599
1165,0,0.933333,0,1,0.992126,0.437599
1166,0,0.933333,0,0,0.992126,0.338799
1167,0,0.933333,0,0,0.992126,0.338799
1168,0,0.933333,0,1,0.992126,0.437599
1169,0,0.933333,0,0,0.992126,0.338799
1170,0,0.933333,0,0,0.992126,0.338799
1171,0,0.933333,0,0,0.992126,0.338799
1172,0,0.933333,0,0,0.992126,0.338799
1173,0,0.933333,0,0,0.992126,0.338799
1174,0,0.933333,0.0666667,0,0.992126,0.350145
1175,0,0.933333,0.0666667,1,0.992126,0.448945
1176,0,0.933333,0.0666667,1,0.992126,0.448945
1177,0,0.933333,0.0666667,1,0.992126,0.448945
1178,0,0.933333,0.0666667,0,0.992126,0.350145
1179,0,0.933333,0.0666667,1,0.992126,0.448945
1180,0,0.933333,0.0666667,0,0.992126,0.350145
1181,0,0.933333,0.0666667,0,0.992126,0.350145
1182,0,0.933333,0.0666667,1,0.992126,0.448945
1183,0,0.933333,0.0666667,1,0.992126,0.448945
1184,0,0.933333,0.0666667,0,0.992126,0.350145
1185,0,0.933333,0.0666667,0,0.992126,0.350145
1186,0,0.933333,0.0666667,1,0.992126,0.448945
1187,0,0.933333,0.0666667,0,0.992126,0.350145
1188,0,0.933333,0.0666667,1,0.992126,0.448945
1189,0,0.933333,0.0666667,1,0.992126,0.448945
1190,0,0.933333,0.0666667,0,0.992126,0.350145
1191,0,0.933333,0.0666667,1,0.992126,0.448945
1192,0,0.933333,0.0666667,0,0.992126,0.350145
1193,0,0,0.0666667,1,0.992126,0.308572
1194,0,0,0.0666667,0,0.992126,0.209772
1195,0,0,0.0666667,1,0.992126,0.308572
1196,0,0,0.0666667,0,0.992126,0.209772
1197,0,0,0.0666667,1,0.992126,0.308572
1198,0,0,0.133333,0,0.992126,0.221119
1199,0,0,0.133333,0,0.992126,0.221119
1200,0,0,0.133333,0,0.992126,0.221119
1201,0,0,0.133333,0,0.992126,0.221119
1202,0,0,0.133333,1,0.992126,0.319919
1203,0,0,0.133333,0,0.992126,0.221119
1204,0,0,0.133333,0,0.992126,0.221119
1205,0,0,0.133333,0,0.992126,0.221119
1206,0,0,0.133333,0,0.992126,0.221119
1207,0,0,0.133333,1,0.992126,0.319919
1208,0,0,0.133333,0,0.992126,0.221119
1209,0,0,0.133333,0,0.992126,0.221119
1210,0,0,0.133333,0,0.992126,0.221119
1211,0,0,0.133333,1,0.992126,0.319919
1212,0,0,0.133333,0,0.992126,0.221119
1213,0,0,0.133333,0,0.992126,0.221119
1214,0,0,0.133333,0,0.992126,0.221119
1215,0,0,0.133333,0,0.992126,0.221119
1216,0,0,0.133333,1,0.992126,0.319919
1217,0,0,0.133333,1,0.992126,0.319919
1218,0,0,0.133333,1,0.992126,0.319919
1219,0,0,0.133333,0,0.992126,0.221119
1220,0,0,0.133333,0,0.992126,0.221119
1221,0,0,0.133333,1,0.992126,0.319919
1222,0,0,0.2,1,0.992126,0.331265
1223,0,0,0.2,1,0.992126,0.331265
1224,0,0,0.2,0,0.992126,0.232465
